"Date","Location","Confirmed","Cured","Deaths","Hosp","DI_Confirmed","DI_Cured","DI_Deaths","DI_Hosp"
"2020/10/03","Jambi",571,276,14,281,13,3,0,10
"2020/10/04","Jambi",593,281,14,298,22,5,0,17
"2020/10/05","Jambi",618,286,14,318,25,5,0,20
"2020/10/06","Jambi",647,293,14,340,29,7,0,22
"2020/10/07","Jambi",669,303,14,352,22,10,0,12
"2020/10/08","Jambi",715,304,14,397,46,1,0,45
"2020/10/09","Jambi",760,309,16,435,45,5,2,38
"2020/10/10","Jambi",760,309,16,435,0,0,0,0
"2020/10/11","Jambi",812,316,18,478,52,7,2,43
"2020/10/12","Jambi",825,316,18,491,13,0,0,13
"2020/10/13","Jambi",863,318,18,527,38,2,0,36
"2020/10/14","Jambi",893,318,18,557,30,0,0,30
"2020/10/15","Jambi",916,321,18,577,23,3,0,20
"2020/10/16","Jambi",916,321,18,577,0,0,0,0
"2020/10/17","Jambi",968,368,18,582,52,47,0,5
"2020/10/18","Jambi",982,368,18,596,14,0,0,14
"2020/10/19","Jambi",988,371,19,598,6,3,1,2
"2020/10/20","Jambi",1027,379,21,627,39,8,2,29
"2020/10/21","Jambi",1049,379,21,649,22,0,0,22
"2020/10/22","Jambi",1068,419,21,628,19,40,0,-21
"2020/03/03","Jawa Barat",0,0,0,0,0,0,0,0
"2020/03/04","Jawa Barat",0,0,0,0,0,0,0,0
"2020/03/05","Jawa Barat",0,0,0,0,0,0,0,0
"2020/03/06","Jawa Barat",0,0,0,0,0,0,0,0
"2020/03/07","Jawa Barat",0,0,0,0,0,0,0,0
"2020/03/08","Jawa Barat",0,0,0,0,0,0,0,0
"2020/03/09","Jawa Barat",2,0,0,2,2,0,0,2
"2020/03/10","Jawa Barat",2,0,0,2,0,0,0,0
"2020/03/11","Jawa Barat",3,0,0,3,1,0,0,1
"2020/03/12","Jawa Barat",3,0,0,3,0,0,0,0
"2020/03/13","Jawa Barat",5,0,0,5,2,0,0,2
"2020/03/14","Jawa Barat",8,0,0,8,3,0,0,3
"2020/03/15","Jawa Barat",8,0,0,8,0,0,0,0
"2020/03/16","Jawa Barat",9,0,0,9,1,0,0,1
"2020/03/17","Jawa Barat",12,0,0,12,3,0,0,3
"2020/03/18","Jawa Barat",24,0,1,23,12,0,1,11
"2020/03/19","Jawa Barat",26,0,1,25,2,0,0,2
"2020/03/20","Jawa Barat",41,0,7,34,15,0,6,9
"2020/03/21","Jawa Barat",55,1,7,47,14,1,0,13
"2020/03/22","Jawa Barat",59,5,9,45,4,4,2,-2
"2020/03/23","Jawa Barat",59,5,9,45,0,0,0,0
"2020/03/24","Jawa Barat",60,5,10,45,1,0,1,0
"2020/03/25","Jawa Barat",73,5,10,58,13,0,0,13
"2020/03/26","Jawa Barat",78,5,11,62,5,0,1,4
"2020/03/27","Jawa Barat",98,5,14,79,20,0,3,17
"2020/03/28","Jawa Barat",119,6,17,96,21,1,3,17
"2020/03/29","Jawa Barat",149,6,19,124,30,0,2,28
"2020/03/30","Jawa Barat",180,8,20,152,31,2,1,28
"2020/03/31","Jawa Barat",198,11,21,166,18,3,1,14
"2020/04/01","Jawa Barat",220,11,21,188,22,0,0,22
"2020/04/02","Jawa Barat",223,11,25,187,3,0,4,-1
"2020/04/03","Jawa Barat",225,12,25,188,2,1,0,1
"2020/04/04","Jawa Barat",247,12,28,207,22,0,3,19
"2020/04/05","Jawa Barat",252,12,28,212,5,0,0,5
"2020/04/06","Jawa Barat",263,13,29,221,11,1,1,9
"2020/04/07","Jawa Barat",343,17,29,297,80,4,0,76
"2020/04/08","Jawa Barat",365,17,35,313,22,0,6,16
"2020/04/09","Jawa Barat",376,19,40,317,11,2,5,4
"2020/04/10","Jawa Barat",388,19,40,329,12,0,0,12
"2020/04/11","Jawa Barat",421,19,40,362,33,0,0,33
"2020/04/12","Jawa Barat",450,19,43,388,29,0,3,26
"2020/04/13","Jawa Barat",540,22,52,466,90,3,9,78
"2020/04/14","Jawa Barat",530,23,52,455,-10,1,0,-11
"2020/04/15","Jawa Barat",559,23,52,484,29,0,0,29
"2020/04/16","Jawa Barat",570,28,53,489,11,5,1,5
"2020/04/17","Jawa Barat",632,41,56,535,62,13,3,46
"2020/04/18","Jawa Barat",641,41,56,544,9,0,0,9
"2020/04/19","Jawa Barat",696,45,59,592,55,4,3,48
"2020/04/20","Jawa Barat",747,56,62,629,51,11,3,37
"2020/04/21","Jawa Barat",756,75,68,613,9,19,6,-16
"2020/04/22","Jawa Barat",762,79,71,612,6,4,3,-1
"2020/04/23","Jawa Barat",784,87,74,623,22,8,3,11
"2020/04/24","Jawa Barat",862,90,77,695,78,3,3,72
"2020/04/25","Jawa Barat",907,93,77,737,45,3,0,42
"2020/04/26","Jawa Barat",912,93,77,742,5,0,0,5
"2020/04/27","Jawa Barat",951,96,78,777,39,3,1,35
"2020/04/28","Jawa Barat",969,103,79,787,18,7,1,10
"2020/04/29","Jawa Barat",1009,107,79,823,40,4,0,36
"2020/04/30","Jawa Barat",1012,143,83,786,3,36,4,-37
"2020/05/01","Jawa Barat",1012,145,83,784,0,2,0,-2
"2020/05/02","Jawa Barat",1043,147,84,812,31,2,1,28
"2020/05/03","Jawa Barat",1054,152,85,817,11,5,1,5
"2020/05/04","Jawa Barat",1252,159,86,1007,198,7,1,190
"2020/05/05","Jawa Barat",1300,167,87,1046,48,8,1,39
"2020/05/06","Jawa Barat",1320,177,90,1053,20,10,3,7
"2020/05/07","Jawa Barat",1381,182,90,1109,61,5,0,56
"2020/05/08","Jawa Barat",1404,184,92,1128,23,2,2,19
"2020/05/09","Jawa Barat",1437,202,95,1140,33,18,3,12
"2020/05/10","Jawa Barat",1437,202,95,1140,0,0,0,0
"2020/05/11","Jawa Barat",1493,213,95,1185,56,11,0,45
"2020/05/12","Jawa Barat",1545,213,98,1234,52,0,3,49
"2020/05/13","Jawa Barat",1556,237,98,1221,11,24,0,-13
"2020/05/14","Jawa Barat",1565,242,99,1224,9,5,1,3
"2020/05/15","Jawa Barat",1596,259,100,1237,31,17,1,13
"2020/05/16","Jawa Barat",1618,262,100,1256,22,3,0,19
"2020/05/17","Jawa Barat",1652,320,110,1222,34,58,10,-34
"2020/05/18","Jawa Barat",1677,397,123,1157,25,77,13,-65
"2020/05/19","Jawa Barat",1700,411,124,1165,23,14,1,8
"2020/05/20","Jawa Barat",1876,412,124,1340,176,1,0,175
"2020/05/21","Jawa Barat",1962,422,124,1416,86,10,0,76
"2020/05/22","Jawa Barat",2002,432,125,1445,40,10,1,29
"2020/05/23","Jawa Barat",2045,471,127,1447,43,39,2,2
"2020/05/24","Jawa Barat",2091,479,128,1484,46,8,1,37
"2020/05/25","Jawa Barat",2113,479,128,1506,22,0,0,22
"2020/05/26","Jawa Barat",2130,505,137,1488,17,26,9,-18
"2020/05/27","Jawa Barat",2157,542,142,1473,27,37,5,-15
"2020/05/28","Jawa Barat",2181,586,142,1453,24,44,0,-20
"2020/05/29","Jawa Barat",2211,592,142,1477,30,6,0,24
"2020/05/30","Jawa Barat",2231,616,144,1471,20,24,2,-6
"2020/05/31","Jawa Barat",2260,619,144,1497,29,3,0,26
"2020/06/01","Jawa Barat",2294,619,144,1531,34,0,0,34
"2020/06/02","Jawa Barat",2314,648,151,1515,20,29,7,-16
"2020/06/03","Jawa Barat",2319,701,154,1464,5,53,3,-51
"2020/06/04","Jawa Barat",2354,719,155,1480,35,18,1,16
"2020/06/05","Jawa Barat",2366,764,158,1444,12,45,3,-36
"2020/06/06","Jawa Barat",2376,779,158,1439,10,15,0,-5
"2020/06/07","Jawa Barat",2404,878,158,1368,28,99,0,-71
"2020/06/08","Jawa Barat",2424,952,161,1311,20,74,3,-57
"2020/06/09","Jawa Barat",2448,962,161,1325,24,10,0,14
"2020/06/10","Jawa Barat",2506,995,161,1350,58,33,0,25
"2020/06/11","Jawa Barat",2551,1016,161,1374,45,21,0,24
"2020/06/12","Jawa Barat",2572,1057,161,1354,21,41,0,-20
"2020/06/13","Jawa Barat",2587,1093,161,1333,15,36,0,-21
"2020/06/14","Jawa Barat",2604,1135,161,1308,17,42,0,-25
"2020/06/15","Jawa Barat",2623,1142,162,1319,19,7,1,11
"2020/06/16","Jawa Barat",2662,1151,162,1349,39,9,0,30
"2020/06/17","Jawa Barat",2703,1177,169,1357,41,26,7,8
"2020/06/18","Jawa Barat",2758,1231,171,1356,55,54,2,-1
"2020/06/19","Jawa Barat",2805,1261,171,1373,47,30,0,17
"2020/06/20","Jawa Barat",2828,1261,171,1396,23,0,0,23
"2020/06/21","Jawa Barat",2848,1263,171,1414,20,2,0,18
"2020/06/22","Jawa Barat",2865,1287,171,1407,17,24,0,-7
"2020/06/23","Jawa Barat",2901,1317,171,1413,36,30,0,6
"2020/06/24","Jawa Barat",2945,1326,171,1448,44,9,0,35
"2020/06/25","Jawa Barat",2977,1388,173,1416,32,62,2,-32
"2020/06/26","Jawa Barat",3014,1498,175,1341,37,110,2,-75
"2020/06/27","Jawa Barat",3064,1513,175,1376,50,15,0,35
"2020/06/28","Jawa Barat",3091,1520,175,1396,27,7,0,20
"2020/06/29","Jawa Barat",3134,1522,175,1437,43,2,0,41
"2020/06/30","Jawa Barat",3218,1607,176,1435,84,85,1,-2
"2020/07/01","Jawa Barat",3276,1622,177,1477,58,15,1,42
"2020/07/02","Jawa Barat",3344,1665,177,1502,68,43,0,25
"2020/07/03","Jawa Barat",3374,1668,177,1529,30,3,0,27
"2020/07/04","Jawa Barat",3463,1685,177,1601,89,17,0,72
"2020/07/05","Jawa Barat",3574,1702,177,1695,111,17,0,94
"2020/07/06","Jawa Barat",3700,1718,178,1804,126,16,1,109
"2020/07/07","Jawa Barat",3779,1763,180,1836,79,45,2,32
"2020/07/08","Jawa Barat",3878,1784,182,1912,99,21,2,76
"2020/07/09","Jawa Barat",4843,1811,186,2846,965,27,4,934
"2020/07/10","Jawa Barat",4951,1839,186,2926,108,28,0,80
"2020/07/11","Jawa Barat",5027,1867,186,2974,76,28,0,48
"2020/07/12","Jawa Barat",5077,1877,186,3014,50,10,0,40
"2020/07/13","Jawa Barat",5160,1896,186,3078,83,19,0,64
"2020/07/14","Jawa Barat",5235,1924,186,3125,75,28,0,47
"2020/07/15","Jawa Barat",5310,2064,187,3059,75,140,1,-66
"2020/07/16","Jawa Barat",5350,2102,187,3061,40,38,0,2
"2020/07/17","Jawa Barat",5402,2143,188,3071,52,41,1,10
"2020/07/18","Jawa Barat",5461,2174,190,3097,59,31,2,26
"2020/07/19","Jawa Barat",5548,2272,190,3086,87,98,0,-11
"2020/07/20","Jawa Barat",5548,2272,190,3086,0,0,0,0
"2020/07/21","Jawa Barat",5659,2349,199,3111,111,77,9,25
"2020/07/22","Jawa Barat",5741,2420,203,3118,82,71,4,7
"2020/07/23","Jawa Barat",5824,2452,206,3166,83,32,3,48
"2020/07/24","Jawa Barat",5915,2471,206,3238,91,19,0,72
"2020/07/25","Jawa Barat",5988,2505,206,3277,73,34,0,39
"2020/07/28","Jawa Barat",6084,2934,206,2944,45,406,0,-361
"2020/07/31","Jawa Barat",6532,3966,210,2356,71,17,0,54
"2020/08/03","Jawa Barat",6693,4040,210,2443,56,48,0,8
"2020/08/04","Jawa Barat",6787,4210,216,2361,94,170,6,-82
"2020/08/05","Jawa Barat",6912,4220,216,2476,125,10,0,115
"2020/08/06","Jawa Barat",6995,4252,217,2526,83,32,1,50
"2020/08/07","Jawa Barat",7147,4315,221,2611,152,63,4,85
"2020/08/10","Jawa Barat",7599,4444,228,2927,212,92,4,116
"2020/08/11","Jawa Barat",7694,4483,232,2979,95,39,4,52
"2020/08/12","Jawa Barat",7803,4554,233,3016,109,71,1,37
"2020/08/15","Jawa Barat",8275,4591,235,3449,0,0,0,0
"2020/08/16","Jawa Barat",8595,4668,237,3690,320,77,2,241
"2020/08/17","Jawa Barat",8640,4713,238,3689,45,45,1,-1
"2020/08/18","Jawa Barat",8685,4729,238,3718,45,16,0,29
"2020/08/19","Jawa Barat",8789,4777,242,3770,104,48,4,52
"2020/08/20","Jawa Barat",8988,4848,244,3896,199,71,2,126
"2020/08/21","Jawa Barat",9081,4970,252,3859,93,122,8,-37
"2020/08/22","Jawa Barat",9215,5151,258,3806,134,181,6,-53
"2020/08/23","Jawa Barat",9283,5668,259,3356,68,517,1,-450
"2020/08/24","Jawa Barat",9420,5876,262,3282,137,208,3,-74
"2020/08/25","Jawa Barat",9670,5881,263,3526,250,5,1,244
"2020/08/26","Jawa Barat",9848,5911,263,3674,178,30,0,148
"2020/08/30","Jawa Barat",10918,6093,265,4560,103,21,0,82
"2020/08/31","Jawa Barat",11063,6150,273,4640,145,57,8,80
"2020/09/01","Jawa Barat",11278,6202,275,4801,215,52,2,161
"2020/09/02","Jawa Barat",11481,6339,276,4866,203,137,1,65
"2020/09/03","Jawa Barat",11719,6369,280,5070,238,30,4,204
"2020/09/04","Jawa Barat",12104,6455,281,5368,385,86,1,298
"2020/09/05","Jawa Barat",12332,6500,281,5551,228,45,0,183
"2020/09/06","Jawa Barat",12332,6500,281,5551,0,0,0,0
"2020/09/07","Jawa Barat",12709,6642,281,5786,377,142,0,235
"2020/09/08","Jawa Barat",13045,6718,283,6044,336,76,2,258
"2020/09/11","Jawa Barat",13333,6766,286,6281,0,0,0,0
"2020/09/12","Jawa Barat",14231,7493,294,6444,898,727,8,163
"2020/09/13","Jawa Barat",14388,7685,299,6404,157,192,5,-40
"2020/09/14","Jawa Barat",14591,7849,299,6443,203,164,0,39
"2020/09/15","Jawa Barat",14938,8106,305,6527,347,257,6,84
"2020/09/16","Jawa Barat",14938,8106,305,6527,0,0,0,0
"2020/09/17","Jawa Barat",15584,8650,309,6625,646,544,4,98
"2020/09/18","Jawa Barat",15925,8938,311,6676,341,288,2,51
"2020/09/19","Jawa Barat",16395,9492,311,6592,470,554,0,-84
"2020/09/20","Jawa Barat",16822,9910,317,6595,427,418,6,3
"2020/09/21","Jawa Barat",17502,10167,319,7016,680,257,2,421
"2020/09/22","Jawa Barat",18077,10755,330,6992,575,588,11,-24
"2020/09/23","Jawa Barat",18593,10925,343,7325,516,170,13,333
"2020/09/24","Jawa Barat",19397,11174,355,7868,804,249,12,543
"2020/09/25","Jawa Barat",20131,12022,368,7741,734,848,13,-127
"2020/09/26","Jawa Barat",20517,12644,386,7487,386,622,18,-254
"2020/09/27","Jawa Barat",20954,12874,387,7693,437,230,1,206
"2020/09/28","Jawa Barat",21443,13181,390,7872,489,307,3,179
"2020/09/29","Jawa Barat",21759,13279,405,8075,316,98,15,203
"2020/09/30","Jawa Barat",22205,13650,420,8135,446,371,15,60
"2020/10/01","Jawa Barat",22205,13650,420,8135,0,0,0,0
"2020/10/02","Jawa Barat",23308,13963,450,8895,1103,313,30,760
"2020/10/03","Jawa Barat",23651,14058,465,9128,343,95,15,233
"2020/10/04","Jawa Barat",23899,14137,480,9282,248,79,15,154
"2020/10/05","Jawa Barat",24402,14927,495,8980,503,790,15,-302
"2020/10/06","Jawa Barat",24910,15128,511,9271,508,201,16,291
"2020/10/07","Jawa Barat",25662,15641,524,9497,752,513,13,226
"2020/10/08","Jawa Barat",26259,15966,527,9766,597,325,3,269
"2020/10/09","Jawa Barat",26763,16529,529,9705,504,563,2,-61
"2020/10/10","Jawa Barat",26763,16529,529,9705,0,0,0,0
"2020/10/11","Jawa Barat",27236,17462,530,9244,473,933,1,-461
"2020/10/12","Jawa Barat",27522,17700,539,9283,286,238,9,39
"2020/10/13","Jawa Barat",28087,18269,539,9279,565,569,0,-4
"2020/10/14","Jawa Barat",28529,18793,552,9184,442,524,13,-95
"2020/10/15","Jawa Barat",29119,19097,559,9463,590,304,7,279
"2020/10/16","Jawa Barat",29119,19097,559,9463,0,0,0,0
"2020/10/17","Jawa Barat",30043,19924,559,9560,924,827,0,97
"2020/10/18","Jawa Barat",30254,20269,559,9426,211,345,0,-134
"2020/10/19","Jawa Barat",30778,20608,580,9590,524,339,21,164
"2020/10/20","Jawa Barat",31250,20821,600,9829,472,213,20,239
"2020/10/21","Jawa Barat",31907,21371,616,9920,657,550,16,91
"2020/10/22","Jawa Barat",32643,21703,639,10301,736,332,23,381
"2020/03/03","Jawa Tengah",0,0,0,0,0,0,0,0
"2020/03/04","Jawa Tengah",0,0,0,0,0,0,0,0
"2020/03/05","Jawa Tengah",0,0,0,0,0,0,0,0
"2020/03/06","Jawa Tengah",0,0,0,0,0,0,0,0
"2020/03/07","Jawa Tengah",0,0,0,0,0,0,0,0
"2020/03/08","Jawa Tengah",0,0,0,0,0,0,0,0
"2020/03/09","Jawa Tengah",0,0,0,0,0,0,0,0
"2020/03/10","Jawa Tengah",0,0,0,0,0,0,0,0
"2020/03/11","Jawa Tengah",0,0,0,0,0,0,0,0
"2020/03/12","Jawa Tengah",0,0,0,0,0,0,0,0
"2020/03/13","Jawa Tengah",2,0,1,1,2,0,1,1
"2020/03/14","Jawa Tengah",2,0,1,1,0,0,0,0
"2020/03/15","Jawa Tengah",4,0,1,3,2,0,0,2
"2020/03/16","Jawa Tengah",5,0,1,4,1,0,0,1
"2020/03/17","Jawa Tengah",6,0,1,5,1,0,0,1
"2020/03/18","Jawa Tengah",8,0,2,6,2,0,1,1
"2020/03/19","Jawa Tengah",12,0,2,10,4,0,0,4
"2020/03/20","Jawa Tengah",12,0,3,9,0,0,1,-1
"2020/03/21","Jawa Tengah",14,0,3,11,2,0,0,2
"2020/03/22","Jawa Tengah",15,0,3,12,1,0,0,1
"2020/03/23","Jawa Tengah",15,0,3,12,0,0,0,0
"2020/03/24","Jawa Tengah",19,0,3,16,4,0,0,4
"2020/03/25","Jawa Tengah",38,0,4,34,19,0,1,18
"2020/03/26","Jawa Tengah",40,0,6,34,2,0,2,0
"2020/03/27","Jawa Tengah",43,0,6,37,3,0,0,3
"2020/03/28","Jawa Tengah",55,0,7,48,12,0,1,11
"2020/03/29","Jawa Tengah",63,0,7,56,8,0,0,8
"2020/03/30","Jawa Tengah",81,0,7,74,18,0,0,18
"2020/03/31","Jawa Tengah",93,0,7,86,12,0,0,12
"2020/04/01","Jawa Tengah",104,0,7,97,11,0,0,11
"2020/04/02","Jawa Tengah",104,0,7,97,0,0,0,0
"2020/04/03","Jawa Tengah",114,11,18,85,10,11,11,-12
"2020/04/04","Jawa Tengah",120,11,18,91,6,0,0,6
"2020/04/05","Jawa Tengah",120,14,18,88,0,3,0,-3
"2020/04/06","Jawa Tengah",132,14,22,96,12,0,4,8
"2020/04/07","Jawa Tengah",133,14,22,97,1,0,0,1
"2020/04/08","Jawa Tengah",140,14,22,104,7,0,0,7
"2020/04/09","Jawa Tengah",144,18,22,104,4,4,0,0
"2020/04/10","Jawa Tengah",144,18,22,104,0,0,0,0
"2020/04/11","Jawa Tengah",144,18,22,104,0,0,0,0
"2020/04/12","Jawa Tengah",200,19,25,156,56,1,3,52
"2020/04/13","Jawa Tengah",203,19,25,159,3,0,0,3
"2020/04/14","Jawa Tengah",278,19,26,233,75,0,1,74
"2020/04/15","Jawa Tengah",292,19,27,246,14,0,1,13
"2020/04/16","Jawa Tengah",300,19,27,254,8,0,0,8
"2020/04/17","Jawa Tengah",304,36,41,227,4,17,14,-27
"2020/04/18","Jawa Tengah",329,44,41,244,25,8,0,17
"2020/04/19","Jawa Tengah",349,51,44,254,20,7,3,10
"2020/04/20","Jawa Tengah",351,51,44,256,2,0,0,2
"2020/04/21","Jawa Tengah",449,51,44,354,98,0,0,98
"2020/04/22","Jawa Tengah",479,54,53,372,30,3,9,18
"2020/04/23","Jawa Tengah",538,54,53,431,59,0,0,59
"2020/04/24","Jawa Tengah",575,58,54,463,37,4,1,32
"2020/04/25","Jawa Tengah",621,58,54,509,46,0,0,46
"2020/04/26","Jawa Tengah",649,72,58,519,28,14,4,10
"2020/04/27","Jawa Tengah",666,88,58,520,17,16,0,1
"2020/04/28","Jawa Tengah",682,89,58,535,16,1,0,15
"2020/04/29","Jawa Tengah",711,101,59,551,29,12,1,16
"2020/04/30","Jawa Tengah",724,102,59,563,13,1,0,12
"2020/05/01","Jawa Tengah",746,112,60,574,22,10,1,11
"2020/05/02","Jawa Tengah",767,112,62,593,21,0,2,19
"2020/05/03","Jawa Tengah",776,112,62,602,9,0,0,9
"2020/05/04","Jawa Tengah",798,112,62,624,22,0,0,22
"2020/05/05","Jawa Tengah",849,132,62,655,51,20,0,31
"2020/05/06","Jawa Tengah",891,145,64,682,42,13,2,27
"2020/05/07","Jawa Tengah",904,145,64,695,13,0,0,13
"2020/05/08","Jawa Tengah",933,161,65,707,29,16,1,12
"2020/05/09","Jawa Tengah",959,173,66,720,26,12,1,13
"2020/05/10","Jawa Tengah",978,173,66,739,19,0,0,19
"2020/05/11","Jawa Tengah",980,229,66,685,2,56,0,-54
"2020/05/12","Jawa Tengah",989,229,66,694,9,0,0,9
"2020/05/13","Jawa Tengah",1023,229,66,728,34,0,0,34
"2020/05/14","Jawa Tengah",1066,229,66,771,43,0,0,43
"2020/05/15","Jawa Tengah",1109,234,70,805,43,5,4,34
"2020/05/16","Jawa Tengah",1140,247,70,823,31,13,0,18
"2020/05/17","Jawa Tengah",1157,247,70,840,17,0,0,17
"2020/05/18","Jawa Tengah",1165,252,70,843,8,5,0,3
"2020/05/19","Jawa Tengah",1175,252,70,853,10,0,0,10
"2020/05/20","Jawa Tengah",1192,253,70,869,17,1,0,16
"2020/05/21","Jawa Tengah",1217,255,70,892,25,2,0,23
"2020/05/22","Jawa Tengah",1234,255,70,909,17,0,0,17
"2020/05/23","Jawa Tengah",1288,255,70,963,54,0,0,54
"2020/05/24","Jawa Tengah",1309,259,70,980,21,4,0,17
"2020/05/25","Jawa Tengah",1311,260,70,981,2,1,0,1
"2020/05/26","Jawa Tengah",1315,275,70,970,4,15,0,-11
"2020/05/27","Jawa Tengah",1326,275,70,981,11,0,0,11
"2020/05/28","Jawa Tengah",1336,276,70,990,10,1,0,9
"2020/05/29","Jawa Tengah",1350,336,70,944,14,60,0,-46
"2020/05/30","Jawa Tengah",1366,355,70,941,16,19,0,-3
"2020/05/31","Jawa Tengah",1403,361,70,972,37,6,0,31
"2020/06/01","Jawa Tengah",1417,370,70,977,14,9,0,5
"2020/06/02","Jawa Tengah",1432,371,70,991,15,1,0,14
"2020/06/03","Jawa Tengah",1455,371,71,1013,23,0,1,22
"2020/06/04","Jawa Tengah",1479,372,71,1036,24,1,0,23
"2020/06/05","Jawa Tengah",1537,407,76,1054,58,35,5,18
"2020/06/06","Jawa Tengah",1564,409,76,1079,27,2,0,25
"2020/06/07","Jawa Tengah",1615,418,98,1099,51,9,22,20
"2020/06/08","Jawa Tengah",1642,428,98,1116,27,10,0,17
"2020/06/09","Jawa Tengah",1674,508,103,1063,32,80,5,-53
"2020/06/10","Jawa Tengah",1813,626,103,1084,139,118,0,21
"2020/06/11","Jawa Tengah",1832,631,103,1098,19,5,0,14
"2020/06/12","Jawa Tengah",1876,681,103,1092,44,50,0,-6
"2020/06/13","Jawa Tengah",1946,709,103,1134,70,28,0,42
"2020/06/14","Jawa Tengah",2059,729,104,1226,113,20,1,92
"2020/06/15","Jawa Tengah",2175,765,121,1289,116,36,17,63
"2020/06/16","Jawa Tengah",2231,795,121,1315,56,30,0,26
"2020/06/17","Jawa Tengah",2346,860,121,1365,115,65,0,50
"2020/06/18","Jawa Tengah",2391,880,130,1381,45,20,9,16
"2020/06/19","Jawa Tengah",2471,900,143,1428,80,20,13,47
"2020/06/20","Jawa Tengah",2569,920,143,1506,98,20,0,78
"2020/06/21","Jawa Tengah",2668,942,143,1583,99,22,0,77
"2020/06/22","Jawa Tengah",2717,970,144,1603,49,28,1,20
"2020/06/23","Jawa Tengah",2766,1020,148,1598,49,50,4,-5
"2020/06/24","Jawa Tengah",2842,1030,150,1662,76,10,2,64
"2020/06/25","Jawa Tengah",2920,1030,150,1740,78,0,0,78
"2020/06/26","Jawa Tengah",3097,1030,150,1917,177,0,0,177
"2020/06/27","Jawa Tengah",3294,1052,150,2092,197,22,0,175
"2020/06/28","Jawa Tengah",3482,1066,150,2266,188,14,0,174
"2020/06/29","Jawa Tengah",3680,1109,150,2421,198,43,0,155
"2020/06/30","Jawa Tengah",3833,1159,150,2524,153,50,0,103
"2020/07/01","Jawa Tengah",4006,1259,160,2587,173,100,10,63
"2020/07/02","Jawa Tengah",4159,1357,170,2632,153,98,10,45
"2020/07/03","Jawa Tengah",4293,1407,170,2716,134,50,0,84
"2020/07/04","Jawa Tengah",4403,1457,185,2761,110,50,15,45
"2020/07/05","Jawa Tengah",4611,1507,200,2904,208,50,15,143
"2020/07/06","Jawa Tengah",4738,1567,215,2956,127,60,15,52
"2020/07/07","Jawa Tengah",4878,1617,220,3041,140,50,5,85
"2020/07/08","Jawa Tengah",5083,1687,225,3171,205,70,5,130
"2020/07/09","Jawa Tengah",5203,1717,225,3261,120,30,0,90
"2020/07/10","Jawa Tengah",5303,1855,235,3213,100,138,10,-48
"2020/07/11","Jawa Tengah",5403,1905,235,3263,100,50,0,50
"2020/07/12","Jawa Tengah",5473,1935,240,3298,70,30,5,35
"2020/07/13","Jawa Tengah",5573,1965,240,3368,100,30,0,70
"2020/07/14","Jawa Tengah",5653,1995,240,3418,80,30,0,50
"2020/07/15","Jawa Tengah",5914,2115,258,3541,261,120,18,123
"2020/07/16","Jawa Tengah",6128,2195,267,3666,214,80,9,125
"2020/07/17","Jawa Tengah",6366,2535,285,3546,238,340,18,-120
"2020/07/18","Jawa Tengah",6632,2770,300,3562,266,235,15,16
"2020/07/19","Jawa Tengah",7286,3490,359,3437,654,720,59,-125
"2020/07/20","Jawa Tengah",7286,3490,359,3437,0,0,0,0
"2020/07/21","Jawa Tengah",7407,3590,374,3443,121,100,15,6
"2020/07/22","Jawa Tengah",7726,3720,444,3562,319,130,70,119
"2020/07/23","Jawa Tengah",8021,3850,504,3667,295,130,60,105
"2020/07/24","Jawa Tengah",8145,3950,544,3651,124,100,40,-16
"2020/07/25","Jawa Tengah",8336,4050,554,3732,191,100,10,81
"2020/07/28","Jawa Tengah",8622,4265,574,3783,210,115,10,85
"2020/07/31","Jawa Tengah",9516,5319,624,3573,235,180,18,37
"2020/08/03","Jawa Tengah",9827,5880,665,3282,95,110,10,-25
"2020/08/04","Jawa Tengah",9887,5980,665,3242,60,100,0,-40
"2020/08/05","Jawa Tengah",10036,6135,680,3221,149,155,15,-21
"2020/08/06","Jawa Tengah",10151,6309,700,3142,115,174,20,-79
"2020/08/07","Jawa Tengah",10383,6503,709,3171,232,194,9,29
"2020/08/10","Jawa Tengah",10679,6787,728,3164,208,216,8,-16
"2020/08/11","Jawa Tengah",10765,6877,731,3157,86,90,3,-7
"2020/08/12","Jawa Tengah",10944,7008,751,3185,179,131,20,28
"2020/08/15","Jawa Tengah",11340,7164,774,3402,0,0,0,0
"2020/08/16","Jawa Tengah",11639,7285,786,3568,299,121,12,166
"2020/08/17","Jawa Tengah",11675,7327,791,3557,36,42,5,-11
"2020/08/18","Jawa Tengah",11793,7422,801,3570,118,95,10,13
"2020/08/19","Jawa Tengah",11924,7552,809,3563,131,130,8,-7
"2020/08/20","Jawa Tengah",12092,7688,813,3591,168,136,4,28
"2020/08/21","Jawa Tengah",12188,7788,818,3582,96,100,5,-9
"2020/08/22","Jawa Tengah",12288,7931,834,3523,100,143,16,-59
"2020/08/23","Jawa Tengah",12476,7989,846,3641,188,58,12,118
"2020/08/24","Jawa Tengah",12628,8088,849,3691,152,99,3,50
"2020/08/25","Jawa Tengah",12826,8208,874,3744,198,120,25,53
"2020/08/26","Jawa Tengah",12973,8366,904,3703,147,158,30,-41
"2020/08/30","Jawa Tengah",13785,8873,990,3922,138,82,15,41
"2020/08/31","Jawa Tengah",13964,8973,998,3993,179,100,8,71
